Pledge Date,Amount,Stage,Campaign Name,Zip/Postal Code,Account ID
3/21/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRRFm
3/21/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94025,0015000000VRR6G
3/21/07,"$1,200.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94941,0015000000VRR1j
3/22/07,"$2,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94402,0015000000VRR0C
3/22/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,,0015000000VRRM6
3/26/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRRNH
3/26/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94123,0015000000VRR3G
3/26/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRR7v
3/26/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,10011,0015000000VRRN9
3/26/07,$100.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94116,0015000000VRR13
3/26/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94939,0015000000VRRNt
3/26/07,"$5,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94010,0015000000VRR1U
3/26/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRR1m
3/27/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94100,0015000000VRR84
3/27/07,"$3,334.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94904,0015000000VRR4G
3/28/07,$25.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,95476,0015000000VRR0X
3/28/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94920,0015000000VRR3R
3/28/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR0e
3/28/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94111,0015000000VRR4I
3/28/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94109,0015000000VRRNS
3/28/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94105,0015000000VRRAn
3/28/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94109,0015000000VRR6M
3/28/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94123,0015000000VRR1k
3/28/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94123,0015000000VRR4H
3/30/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,97210,0015000000VRR41
4/1/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94920,0015000000VRRFG
4/3/07,"$5,000.00 ",Posted,Annual Giving (Not Year End),94010,0015000000VRR1x
4/3/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,10014,0015000000VRR8A
4/3/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94010,0015000000VRR1v
4/4/07,"$50,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR0d
4/4/07,"$5,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR3e
4/4/07,"$10,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94109,0015000000VRR14
4/4/07,"$50,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRR1L
4/4/07,"$10,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94121,0015000000VRR2H
4/4/07,"$2,500.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94133,0015000000VRR1p
4/4/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94133,0015000000VRR1s
4/9/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94127,0015000000VRR2l
4/9/07,"$2,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94941,0015000000VRR0M
4/9/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94114,0015000000VRRGy
4/9/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94133,0015000000VRRNu
4/9/07,$550.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,,0015000000VRR7R
4/9/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94705,0015000000VRR4K
4/9/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94920,0015000000VRR4J
4/11/07,$100.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94903,0015000000VRR2K
4/11/07,"$50,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR0d
4/11/07,$125.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,,0015000000VRRNv
4/11/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94117,0015000000VRRF3
4/11/07,$125.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94117,0015000000VRRNw
4/11/07,$30.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,30307,0015000000VRR7j
4/11/07,"$5,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR1H
4/11/07,"$5,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94123,0015000000VRRFJ
4/11/07,"$1,500.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94901,0015000000VRR4M
4/11/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94901,0015000000VRR4L
4/11/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR3A
4/11/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94010,0015000000VRR5E
4/12/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94010,0015000000VRR5D
4/12/07,$100.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94542,0015000000VRR4f
4/12/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRR4h
4/12/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRRAF
4/12/07,$100.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRR6I
4/12/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR34
4/12/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94108,0015000000VRR4N
4/12/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,22101,0015000000VRRBU
4/12/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94117,0015000000VRR5p
4/12/07,$100.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRR4Y
4/12/07,$150.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94618,0015000000VRR6b
4/12/07,"$20,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR1R
4/12/07,$150.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94123,0015000000VRRNE
4/12/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRR0a
4/12/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,,0015000000VRRNx
4/12/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR4P
4/13/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94114,0015000000VRR42
4/13/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94957,0015000000VRR1A
4/13/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,98121,0015000000VRRFT
4/15/07,"$10,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94301,0015000000VRR2A
4/17/07,"$2,550.00 ",Posted,FY07 GIVE*GET Event - Auction,94010,0015000000VRR1U
4/17/07,"$13,283.33 ",Posted,FY07 GIVE*GET Event - Auction,94010,0015000000VRR1U
4/17/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,90046,0015000000VRRM7
4/18/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,,0015000000VRR4R
4/19/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,,0015000000VRRNy
4/23/07,"$10,000.00 ",Posted,FY07 Annual Appeal (2006),94109,0015000000VRR0D
4/23/07,"$15,833.33 ",Posted,FY07 GIVE*GET Event - Auction,94025,0015000000VRR0O
4/24/07,"$100,000.00 ",Posted,FY07 GIVE*GET Event - Auction,94115,0015000000VRRFv
4/24/07,"$5,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94920,0015000000VRR3R
4/24/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94121,0015000000VRR2n
4/24/07,$900.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94123,0015000000VRRO0
4/24/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR1W
4/24/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,90272,0015000000VRRNz
4/30/07,"$2,500.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,95476,0015000000VRR4O
5/1/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94965,0015000000VRR2G
5/1/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94062,0015000000VRR4T
5/2/07,$100.00 ,Posted,Annual Giving (Not Year End),94965,0015000000VRRO6
5/2/07,$36.00 ,Posted,Annual Giving (Not Year End),94903,0015000000VRRO5
5/7/07,"$1,000.00 ",Posted,Annual Giving (Not Year End),94115,0015000000VRR2o
5/8/07,$50.00 ,Posted,Annual Giving (Not Year End),2481,0015000000VRRO4
5/8/07,$50.00 ,Posted,Annual Giving (Not Year End),94110,0015000000VRRNV
5/8/07,$500.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94939,0015000000VRR4U
5/8/07,"$5,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94133,0015000000VRR1h
5/11/07,"$10,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94062,0015000000VRR4V
5/15/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94941,0015000000VRR4F
5/28/07,"$2,000.00 ",Posted,Annual Giving (Not Year End),94118,0015000000VRR4W
5/31/07,"$20,000.00 ",Posted,Annual Giving (Not Year End),94301,0015000000VRR2A
5/31/07,"$13,000.00 ",Posted,FY07 GIVE*GET Event - Auction,94027,0015000000VRR2B
5/31/07,"$40,000.00 ",Posted,FY07 GIVE*GET Event - Auction,94115,0015000000VRRBs
5/31/07,"$100,000.00 ",Posted,FY07 GIVE*GET Event - Auction,94062,0015000000VRR1d
5/31/07,"$25,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94109,0015000000VRRES
5/31/07,$250.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94607,0015000000VRRMu
5/31/07,"$15,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94115,0015000000VRRBp
6/6/07,$50.00 ,Posted,Annual Giving (Not Year End),94121,0015000000VRR6O
6/14/07,$500.00 ,Posted,Annual Giving (Not Year End),94123,0015000000VRR2m
6/25/07,"$2,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94109,0015000000VRRES
6/28/07,"$1,000.00 ",Posted,Annual Giving (Not Year End),94025,0015000000VRR0O
6/28/07,"$1,000.00 ",Posted,Annual Giving (Not Year End),94115,0015000000VRR1t
6/30/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRR3g
7/13/07,$500.00 ,Posted,Annual Giving (Not Year End),93923,0015000000VRR4b
7/13/07,"$10,000.00 ",Posted,Annual Giving (Not Year End),94301,0015000000VRR2A
7/13/07,$100.00 ,Posted,FY07 GIVE*GET Event - Table & Tix Sales,94118,0015000000VRRAm
7/13/07,"$1,000.00 ",Posted,FY07 GIVE*GET Event - Table & Tix Sales,94114,0015000000VRR72
7/16/07,"$2,500.00 ",Posted,Annual Giving (Not Year End),94920,0015000000VRR0j
7/16/07,$200.00 ,Posted,Annual Giving (Not Year End),94010,0015000000VRR4c
7/30/07,$100.00 ,Posted,Annual Giving (Not Year End),60657,0015000000VRRQ7
8/17/07,"$2,500.00 ",Posted,Annual Giving (Not Year End),,0015000000VRROE
8/20/07,$300.00 ,Posted,Annual Giving (Not Year End),2482,0015000000VRR4q
8/23/07,"$3,000.00 ",Posted,Annual Giving (Not Year End),94920,0015000000VRR1E
8/31/07,$50.00 ,Posted,Annual Giving (Not Year End),,0015000000VRR4r
9/5/07,$250.00 ,Posted,Annual Giving (Not Year End),94957,0015000000VRRQ8
9/25/07,"$1,000.00 ",Posted,Annual Giving (Not Year End),94027,0015000000VRR0q
9/25/07,"$10,000.00 ",Posted,Annual Giving (Not Year End),94957,0015000000VRR1A
10/16/07,$648.00 ,Posted,Annual Giving (Not Year End),94127,0015000000VRRQD
10/17/07,"$1,000.00 ",Posted,Annual Giving (Not Year End),94062,0015000000VRR4T
10/24/07,$500.00 ,Posted,Annual Giving (Not Year End),94118,0015000000VRRFo
10/30/07,"$5,000.00 ",Posted,Annual Giving (Not Year End),95465,0015000000VRR0k
11/1/07,$0.01 ,Posted,In-Kind Gift,85718,0015000000VRRFj
11/8/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94022,0015000000VRR30
11/8/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94115,0015000000VRRFE
11/9/07,"$50,000.00 ",Posted,FY08 Annual Appeal (2007),94121,0015000000VRR2H
11/14/07,$10.00 ,Posted,FY08 Annual Appeal (2007),,0015000000VRR4Q
11/14/07,$10.00 ,Posted,FY08 Annual Appeal (2007),94115,0015000000VRR0B
11/16/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRR0v
11/16/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94301,0015000000VRR1F
11/19/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94114,0015000000VRRBN
11/20/07,$250.00 ,Posted,FY08 Annual Appeal (2007),94127,0015000000VRR2l
11/20/07,$500.00 ,Posted,FY08 Annual Appeal (2007),98122,0015000000VRR3z
11/20/07,$250.00 ,Posted,FY08 Annual Appeal (2007),94115,0015000000VRR4Y
11/20/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),95030,0015000000VRRQ2
11/20/07,$150.00 ,Posted,FY08 Annual Appeal (2007),94115,0015000000VRR0B
11/21/07,$1.00 ,Posted,Annual Giving (Not Year End),,0015000000VRR4Q
11/21/07,"$35,000.00 ",Posted,FY08 Annual Appeal (2007),94010,0015000000VRR1r
11/26/07,$100.00 ,Posted,FY08 Annual Appeal (2007),94941,0015000000VRR2e
11/26/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),,0015000000VRR2T
11/26/07,$25.00 ,Posted,FY08 Annual Appeal (2007),10591,0015000000VRREq
11/26/07,$250.00 ,Posted,FY08 Annual Appeal (2007),10021,0015000000VRR59
11/26/07,"$10,000.00 ",Posted,FY08 Annual Appeal (2007),94117,0015000000VRRFM
11/26/07,"$25,000.00 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRR1L
11/26/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRRFv
11/27/07,$500.00 ,Posted,FY08 Annual Appeal (2007),,0015000000VRR7R
11/27/07,$300.00 ,Posted,FY08 Annual Appeal (2007),95476,0015000000VRR4O
11/27/07,"$15,000.00 ",Posted,FY08 Annual Appeal (2007),94111,0015000000VRR1O
11/27/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94027,0015000000VRR2E
11/28/07,$50.00 ,Posted,FY08 Annual Appeal (2007),95476,0015000000VRR0X
11/28/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94123,0015000000VRR2m
11/28/07,$100.00 ,Posted,FY08 Annual Appeal (2007),98121,0015000000VRRFT
11/28/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94109,0015000000VRR1a
11/29/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94010,0015000000VRR4s
11/29/07,$100.00 ,Posted,FY08 Annual Appeal (2007),,0015000000VRRHj
11/29/07,$100.00 ,Posted,FY08 Annual Appeal (2007),94301,0015000000VRR4z
11/30/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94549,0015000000VRR53
11/30/07,$100.00 ,Posted,FY08 Annual Appeal (2007),94109,0015000000VRRPE
11/30/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94941,0015000000VRR5M
12/3/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94109,0015000000VRR14
12/3/07,$50.00 ,Posted,FY08 Annual Appeal (2007),2138,0015000000VRR2k
12/4/07,"$2,500.00 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRR0L
12/4/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94123,0015000000VRR0Z
12/4/07,"$10,000.00 ",Posted,FY08 Annual Appeal (2007),94957,0015000000VRR3f
12/4/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRR3M
12/4/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94105,0015000000VRRAn
12/6/07,$100.00 ,Posted,FY08 Annual Appeal (2007),94118,0015000000VRRAm
12/6/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94109,0015000000VRREW
12/6/07,"$2,000.00 ",Posted,FY08 Annual Appeal (2007),W2 5JJ,0015000000VRR81
12/6/07,"$10,000.00 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRR1N
12/7/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),,0015000000VRR73
12/10/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94062,0015000000VRR2S
12/10/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94123,0015000000VRRFJ
12/10/07,$100.00 ,Posted,FY08 Annual Appeal (2007),94133,0015000000VRR1s
12/11/07,$200.00 ,Posted,FY08 Annual Appeal (2007),94920,0015000000VRR0Y
12/11/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),,0015000000VRRGe
12/11/07,"$2,500.00 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRR3e
12/11/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94111,0015000000VRR4I
12/11/07,$50.00 ,Posted,FY08 Annual Appeal (2007),94115,0015000000VRRFU
12/12/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94123,0015000000VRRMh
12/13/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94010,0015000000VRR5E
12/17/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94109,0015000000VRR0D
12/17/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRR5Q
12/17/07,"$1,500.00 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRR7v
12/17/07,$100.00 ,Posted,FY08 Annual Appeal (2007),94920,0015000000VRR0s
12/17/07,"$2,500.00 ",Posted,FY08 Annual Appeal (2007),94010,0015000000VRR2U
12/17/07,$750.00 ,Posted,FY08 Annual Appeal (2007),94118,0015000000VRRHP
12/17/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94301,0015000000VRRQQ
12/17/07,"$2,246.50 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRRPj
12/17/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRR1t
12/18/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94010,0015000000VRR1x
12/19/07,"$50,000.00 ",Posted,FY08 Annual Appeal (2007),94027,0015000000VRR2B
12/20/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94121,0015000000VRR50
12/20/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94901,0015000000VRRGG
12/20/07,"$2,500.00 ",Posted,FY08 Annual Appeal (2007),11217,0015000000VRR0S
12/20/07,"$2,500.00 ",Posted,FY08 Annual Appeal (2007),11217,0015000000VRR0S
12/20/07,$50.00 ,Posted,FY08 Annual Appeal (2007),94610,0015000000VRRQR
12/20/07,$250.00 ,Posted,FY08 Annual Appeal (2007),94957,0015000000VRRQ8
12/20/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94010,0015000000VRR1v
12/26/07,"$2,024.40 ",Posted,FY08 Annual Appeal (2007),10007,0015000000VRRFO
12/27/07,$100.00 ,Posted,FY08 Annual Appeal (2007),94920,0015000000VRR0J
12/27/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94133,0015000000VRR3v
12/27/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),10017,0015000000VRRIC
12/27/07,$200.00 ,Posted,FY08 Annual Appeal (2007),94110,0015000000VRRGB
12/27/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94108,0015000000VRREr
12/27/07,$50.00 ,Posted,FY08 Annual Appeal (2007),94941,0015000000VRR8k
12/27/07,"$2,000.00 ",Posted,FY08 Annual Appeal (2007),94133,0015000000VRR1J
12/27/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94920,0015000000VRR3H
12/27/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94127,0015000000VRRBM
12/27/07,$850.00 ,Posted,FY08 Annual Appeal (2007),94115,0015000000VRR0B
12/27/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94123,0015000000VRR25
12/27/07,$200.00 ,Posted,FY08 Annual Appeal (2007),94115,0015000000VRR5S
12/27/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94133,0015000000VRR1h
12/27/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94062,0015000000VRR1l
12/27/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRRFm
12/28/07,"$2,000.00 ",Posted,FY08 Annual Appeal (2007),94941,0015000000VRR0M
12/28/07,$100.00 ,Posted,FY08 Annual Appeal (2007),,0015000000VRRM5
12/28/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94611,0015000000VRR0x
12/28/07,"$3,000.00 ",Posted,FY08 Annual Appeal (2007),94010,0015000000VRR2a
12/28/07,$25.00 ,Posted,FY08 Annual Appeal (2007),30307,0015000000VRR7j
12/28/07,$100.00 ,Posted,FY08 Annual Appeal (2007),94133,0015000000VRR19
12/28/07,"$25,000.00 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRR1H
12/28/07,$100.00 ,Posted,FY08 Annual Appeal (2007),2421,0015000000VRR1K
12/28/07,$100.00 ,Posted,FY08 Annual Appeal (2007),94121,0015000000VRR5T
12/28/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94103,0015000000VRR55
12/28/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRR3q
12/28/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94103,0015000000VRR1z
12/29/07,$250.00 ,Posted,FY08 Annual Appeal (2007),11201,0015000000VRRMo
12/29/07,$250.00 ,Posted,FY08 Annual Appeal (2007),94131,0015000000VRRQS
12/29/07,"$2,500.00 ",Posted,FY08 Annual Appeal (2007),94901,0015000000VRR4M
12/29/07,"$15,000.00 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRR4u
12/30/07,"$2,500.00 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRR2s
12/31/07,"$10,000.00 ",Posted,FY08 Annual Appeal (2007),94010,0015000000VRR5D
12/31/07,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94563,0015000000VRR5V
12/31/07,$250.00 ,Posted,FY08 Annual Appeal (2007),,0015000000VRRMM
12/31/07,"$2,000.00 ",Posted,FY08 Annual Appeal (2007),94611,0015000000VRREg
12/31/07,$300.00 ,Posted,FY08 Annual Appeal (2007),90049,0015000000VRR2z
12/31/07,"$25,000.00 ",Posted,FY08 Annual Appeal (2007),94123,0015000000VRR4y
12/31/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94116,0015000000VRR13
12/31/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94123,0015000000VRRO0
12/31/07,$500.00 ,Posted,FY08 Annual Appeal (2007),94118,0015000000VRREB
12/31/07,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94301,0015000000VRR5U
12/31/07,"$1,213.70 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRR8P
12/31/07,"$200,000.00 ",Posted,Legacy Major Gifts,94115,0015000000VRRBs
1/2/08,$100.00 ,Posted,FY08 Annual Appeal (2007),94109,0015000000VRR2V
1/7/08,$500.00 ,Posted,FY08 Annual Appeal (2007),94123,0015000000VRR8N
1/7/08,"$10,000.00 ",Posted,FY08 Annual Appeal (2007),,0015000000VRRNR
1/7/08,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94965,0015000000VRR5W
1/9/08,"$49,943.82 ",Posted,Legacy Major Gifts,94301,0015000000VRR51
1/14/08,"$1,500.00 ",Posted,FY08 Annual Appeal (2007),94010,0015000000VRR0U
1/14/08,"$5,000.00 ",Posted,FY08 Annual Appeal (2007),94107,0015000000VRREY
1/14/08,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94027,0015000000VRR3m
1/17/08,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94301,0015000000VRR1Y
1/18/08,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRR31
1/22/08,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94115,0015000000VRR0f
1/22/08,$100.00 ,Posted,FY08 Annual Appeal (2007),,0015000000VRRI4
1/28/08,"$3,500.00 ",Posted,FY08 Annual Appeal (2007),,0015000000VRR52
1/28/08,"$3,000.00 ",Posted,FY08 Annual Appeal (2007),94027,0015000000VRR1w
1/29/08,$200.00 ,Posted,FY08 Annual Appeal (2007),94026,0015000000VRR2R
1/31/08,"$1,000.00 ",Posted,FY08 Annual Appeal (2007),94920,0015000000VRRQJ
1/31/08,"$6,000.00 ",Posted,FY08 Annual Appeal (2007),94118,0015000000VRR34
2/7/08,$100.00 ,Posted,Annual Giving (Not Year End),94559,0015000000VRR54
2/11/08,$100.00 ,Posted,Annual Giving (Not Year End),60622,0015000000VRROR
2/11/08,$200.00 ,Posted,"May 1, 2008 Benefit Table Tix Sales",94027,0015000000VRRRY
2/12/08,$500.00 ,Posted,Annual Giving (Not Year End),94114,0015000000VRR43
2/12/08,$250.00 ,Posted,"May 1, 2008 Benefit Table Tix Sales",94107,0015000000VRRRX
2/12/08,$500.00 ,Posted,"May 1, 2008 Benefit Table Tix Sales",94109,0015000000VRRI5
2/21/08,$100.00 ,Posted,Spruce Board Recruitment,94118,0015000000VRR5f
2/25/08,"$25,000.00 ",Posted,"May 1, 2008 Benefit Table Tix Sales",94027,0015000000VRRRY
2/26/08,"$10,000.00 ",Posted,Annual Giving (Not Year End),94111,0015000000VRR4B
2/27/08,"$5,500.00 ",Posted,"May 1, 2008 Benefit Donations",94118,0015000000VRR4W
2/29/08,$210.00 ,Posted,Spruce Board Recruitment,94115,0015000000VRRR3
3/3/08,$500.00 ,Posted,"May 1, 2008 Benefit Donations",94123,0015000000VRR2m
